ClientID,Name,Password,Balance
1102,Aman,736894,1028
1103,Carlos,788398,2278
1104,Kamila,806931,1692
1105,Aman,767412,1088
1106,Carlos,878299,690
1107,Wolfgang,807390,1622
1108,Lyudmila,677945,775
1109,Frank,858129,2292
1110,Ann,897176,1410
1111,James,838222,2204
1112,Rose,857280,1161
1113,Vladimir,838619,1438
1114,Hodges,806818,939
1115,Amir,877446,1126
1116,Natalia,907610,1242
1117,Yuri,877511,738
1118,Nicholas,866828,2423
1119,Matt,727368,1405
1120,Nate,697298,630
1121,Natalia,788388,1190
1122,Tanya,677090,1586
1123,Ann,766977,1068
1124,Amir,768024,1119
1125,Gregoire,787780,806
1126,Alexander,816849,528
1127,Zachary,897078,1082
1128,James,867338,1765
1129,Hermann,857866,2029
1130,Imran,677568,2244
1131,Wolfgang,726815,701
1132,Wolfgang,808349,1595
1133,Hajymyrat,816719,2374
1134,James,767135,1420
1135,Frank,756569,1197
1136,Georgy,827971,645
1137,Lyudmila,856954,2288
1138,Frank,867962,2219
1139,Ann,836557,2107
1140,Lyudmila,658965,2441
1141,Chemena,818866,2459
1142,Kevin,857558,2188
1143,Lavrentiy,736795,1944
1144,Lyudmila,838142,953
1145,Leonid,906629,1208
1146,Tan,887734,1857
1147,Nikita,687983,597
1148,Sergei,878446,905
1149,Edna,787542,1419
1150,Alexander,896730,544
1151,Elbrus,838486,662
1152,Konstantin,738693,1094
1153,Hodges,768472,658
1154,Hajymyrat,798329,2000
1155,Johannes,898190,739
1156,George,828585,1498
1157,George,687178,837
1158,Pavel,848215,1261
1159,Nicholas,756926,1690
1160,Harry,797978,1443
1161,Tan,766855,2086
1162,Alexander,897629,2255
1163,Pashka,828045,2207
1164,Natalia,857660,2129
1165,Nicholas,718224,777
1166,Martin,807318,1530
1167,Matt,748751,1497
1168,Deng,868721,2238
1169,Nicholas,676661,2187
1170,Nate,907094,1473
1171,Xing,657652,1898
1172,Georgy,707063,1062
1173,Matt,677764,1343
1174,Frank,857823,2267
1175,Ann,857769,1006
1176,Aman,808673,1014
1177,Kamila,748123,978
1178,Gregoire,737321,2215
1179,Yuri,709072,1741
1180,Alexander,857758,2123
1181,James,859046,2251
1182,Martin,729028,1825
1183,Jerry,887938,1434
1184,Martin,786978,1476
1185,Georgy,909034,1519
1186,Sergei,728244,1419
1187,Leonid,697917,2151
1188,Yuri,907594,2472
1189,Jose,788267,1719
1190,Brandon,667435,1708
1191,Kevin,726670,886
1192,Yuri,799051,935
1193,Alexander,777224,1505
1194,George,687052,2407
1195,Chemena,666637,1332
1196,Johannes,868129,1531
1197,Harry,837836,1926
1198,James,706976,1446
1199,Lizbeth,777361,1621
1200,Hajymyrat,707827,1066
1201,Gregoire,728168,2455
1202,Nate,808167,1551
1203,Rose,808221,1817
1204,Yuri,668532,1158
1205,Elbrus,877594,1476
1206,Hajymyrat,767248,1669
1207,Ann,727937,1219
1208,Carlos,746587,1143
1209,Lavrentiy,736751,632
1210,Yuri,868366,2301
1211,Tan,858571,1327
1212,Kevin,668349,718
1213,Deng,877019,1579
1214,Natalia,677351,991
1215,Johannes,848464,904
1216,Matt,857345,2133
1217,Alexander,827692,824
1218,Tan,696694,2255
1219,Hermann,769085,2192
1220,Hermann,656691,1635
1221,Anya,719093,1980
1222,Jerry,746958,1376
1223,Frank,908624,1797
1224,Tan,718194,1451
1225,Deng,858644,1833
1226,Lavrentiy,717545,2140
1227,Natalia,667548,1798
1228,Lyudmila,798687,2401
1229,Lavrentiy,836841,667
1230,Alexei,667921,1021
1231,Tanya,777223,1204
1232,Alexander,707917,2042
1233,Pashka,808236,2317
1234,George,797342,893
1235,Rose,846567,2112
1236,Alexei,776785,1077
1237,Lavrentiy,767427,1780
1238,Brandon,808142,1738
1239,Alexander,677367,982
1240,Phillip,888383,2441
1241,Sergei,858563,1221
1242,Harry,807912,1942
1243,Imran,727020,1818
1244,Carlos,658169,2033
1245,Pashka,697838,2372
1246,Imran,909055,940
1247,Martin,879070,1920
1248,Anya,887453,1405
1249,Harry,808530,1896
1250,Hajymyrat,787610,2235
1251,George,697616,1029
1252,Hajymyrat,867185,1967
1253,Lizbeth,798019,1019
1254,Imran,668452,1761
1255,Leonid,877583,726
1256,Lavrentiy,728947,1526
1257,Lizbeth,897082,1816
1258,George,876983,1001
1259,Natalia,857752,1292
1260,Kevin,667529,1542
1261,Georgy,878565,1357
1262,James,907573,945
1263,Tanya,678289,2300
1264,Rose,707866,609
1265,Harry,818583,1435
1266,Phillip,906635,1829
1267,Alexander,687938,1696
1268,Johannes,717317,1368
1269,Imran,698264,1368
1270,Leonid,897846,964
1271,George,766587,1018
1272,Sergei,718548,2245
1273,Aman,786770,2163
1274,Elbrus,837245,1316
1275,Georgy,828192,1301
1276,Zachary,847396,501
1277,Yuri,787430,1402
1278,Anya,667320,1010
1279,Alexei,776739,1648
1280,Zachary,896622,1599
1281,Lyudmila,788792,842
1282,Lyudmila,858092,1989
1283,Zachary,786570,526
1284,Lavrentiy,896954,1063
1285,Leonid,857271,1737
1286,James,886858,2425
1287,Nikita,818760,957
1288,Frank,906878,1319
1289,Phillip,717588,792
1290,Alexander,768945,1297
1291,Frank,747310,595
1292,Brandon,798412,1776
1293,Johannes,657347,1248
1294,Sergei,908727,1034
1295,Tan,858098,661
1296,Phillip,688866,1138
1297,Anya,788646,1209
1298,Wolfgang,868639,1413
1299,Frank,828656,1530
1300,Phillip,656722,1722
1301,Brandon,706897,767
1302,Alexander,737779,884
1303,Tan,776726,1092
1304,Matt,898818,1914
1305,Natalia,898945,1979
1306,Imran,826765,688
1307,Ann,867751,891
1308,Kevin,818386,1631
1309,Alexei,797880,2410
1310,Carlos,727575,1350
1311,Leonid,687610,744
1312,Nicholas,858735,2419
1313,Pashka,707366,1797
1314,Natalia,736920,542
1315,Lizbeth,878572,1349
1316,Amir,716691,1335
1317,Harry,877740,2372
1318,Xing,836985,2310
1319,Carlos,906942,1241
1320,Tanya,658841,2312
1321,Frank,898335,917
1322,Alexei,707741,1868
1323,Johannes,887146,1261
1324,Tan,868444,1077
1325,Kamila,888972,1189
1326,Nate,906925,753
1327,Tanya,897377,1734
1328,Anya,906888,2463
1329,Zachary,866824,1450
1330,Kamila,788099,1667
1331,Phillip,867979,1529
1332,Amir,897024,795
1333,Nicholas,866576,726
1334,Johannes,707730,594
1335,Yuri,776699,1332
1336,Tan,717310,1605
1337,Ann,888767,2084
1338,Vladimir,877768,2359
1339,Chemena,769079,2478
1340,Hermann,678417,1145
1341,Imran,747231,719
1342,Johannes,886941,777
1343,Leonid,737739,1959
1344,Kevin,838565,590
1345,Kevin,778537,1712
1346,Hajymyrat,857455,993
1347,George,717080,1388
1348,Wolfgang,667023,1921
1349,Natalia,807862,2292
1350,Brandon,696948,2489
1351,Phillip,698058,1096
1352,Hermann,797898,1146
1353,Lavrentiy,738823,1863
1354,Brandon,897069,1184
1355,Alexander,818347,2316
1356,Jose,747692,815
1357,Jerry,677680,1226
1358,Alexander,887076,656
1359,George,856933,1489
1360,Carlos,876557,1659
1361,Leonid,747794,1634
1362,Hajymyrat,807814,1218
1363,Aman,796555,1923
1364,Harry,838544,1281
1365,Anya,738612,1470
1366,Carlos,657347,758
1367,Georgy,747373,1663
1368,Elbrus,738076,1246
1369,Alexei,808883,872
1370,Martin,696839,1975
1371,George,817935,2301
1372,Pavel,778026,1090
1373,Rose,826644,1646
1374,Hodges,847995,755
1375,Matt,686769,1812
1376,Tanya,818549,1591
1377,Sergei,858539,2126
1378,Vladimir,847336,2163
1379,Carlos,857645,925
1380,Yuri,787341,1055
1381,Natalia,897070,1400
1382,Carlos,668850,1817
1383,Hermann,777277,2021
1384,Hodges,758395,2035
1385,Hajymyrat,666826,1508
1386,Hermann,747257,2139
1387,Georgy,867732,1362
1388,Pavel,686864,2196
1389,Hodges,677193,2244
1390,George,858350,1275
1391,Kamila,827640,681
1392,Johannes,708599,1400
1393,Aman,696747,1829
1394,Pashka,787797,1857
1395,Yuri,836655,2369
1396,Brandon,848481,2258
1397,Alexei,839079,2393
1398,Iosif,728866,2438
1399,Tanya,787149,1338
1400,Nikita,886535,1752
1401,Nicholas,908692,1134
1402,Lyudmila,739068,1299
1403,Martin,807826,2471
1404,Xing,827737,1246
1405,Kevin,707362,1700
1406,Harry,867226,1513
1407,Pashka,899063,2114
1408,Matt,908162,806
1409,Anya,877970,2496
1410,Lyudmila,837992,1851
1411,James,758564,1058
1412,Zachary,807487,841
1413,Carlos,907871,2081
1414,Pashka,688225,2349
1415,Nicholas,816785,2433
1416,Gregoire,678098,744
1417,Pavel,756865,822
1418,Hajymyrat,688134,1027
1419,Jose,867720,2231
1420,Hajymyrat,737960,1073
1421,Alexander,726679,1075
1422,Hajymyrat,847275,2192
1423,Edna,717274,1080
1424,James,857141,1263
1425,Konstantin,877963,1056
1426,Johannes,878671,1683
1427,Gregoire,907846,2326
1428,Tanya,797187,1264
1429,Nate,686715,1938
1430,Deng,666721,1173
1431,Lizbeth,738245,745
1432,Nikita,759046,1633
1433,Chemena,677366,890
1434,Tanya,797259,1853
1435,Pavel,747899,1479
1436,Pashka,847354,1786
1437,Chemena,807630,1895
1438,Johannes,778024,1793
1439,Imran,767652,980
1440,Georgy,837854,2428
1441,Anya,886961,570
1442,James,868651,1135
1443,Anya,818068,2199
1444,Rose,866861,811
1445,Lyudmila,817758,1154
1446,Zachary,787640,2396
1447,Nikita,727277,1725
1448,George,787274,931
1449,Anya,697613,2360
1450,Lyudmila,888840,1177
1451,Rose,686842,1426
1452,George,838291,925
1453,Ann,757497,2232
1454,Georgy,798981,2309
1455,Frank,788447,626
1456,Alexei,696916,1827
1457,Yuri,898050,847
1458,Yuri,797519,1816
1459,Deng,848310,740
1460,Pavel,908452,1319
1461,Edna,798687,1738
1462,Lavrentiy,768224,1808
1463,Frank,898022,1997
1464,Brandon,708745,1598
1465,Frank,786824,1900
1466,Elbrus,898182,1407
1467,George,716991,2199
1468,James,768353,1485
1469,Leonid,857657,2094
1470,Tanya,808249,1440
1471,Zachary,777237,1247
1472,Jose,678730,2136
1473,Johannes,747963,2132
1474,Wolfgang,839054,1867
1475,Imran,848193,1560
1476,Ann,827033,2433
1477,Vladimir,698416,2401
1478,Tanya,687519,1472
1479,Nikita,687899,1475
1480,Brandon,756787,839
1481,Brandon,788140,1378
1482,George,908565,2077
1483,Anya,787136,916
1484,Imran,876765,1397
1485,Konstantin,728156,1426
1486,Jerry,906918,2122
1487,Frank,708263,2258
1488,Iosif,776573,1676
1489,Ann,819022,956
1490,Carlos,777053,2238
1491,Edna,678613,2259
1492,Xing,727625,2039
1493,Alexander,677762,1747
1494,Carlos,748078,2103
1495,Phillip,828845,1968
1496,Amir,906667,2058
1497,Gregoire,748031,805
1498,Edna,846946,1824
1499,Wolfgang,748577,910
1500,Carlos,728776,1651
1501,Rose,777135,846
1502,Vladimir,696879,2348
1503,Vladimir,827229,1893
1504,Imran,778792,1273
1505,Ann,817060,2445
1506,Iosif,848569,2402
1507,Hermann,709064,1298
1508,Jerry,677751,2198
1509,Aman,878148,813
1510,Phillip,657979,1843
1511,Iosif,908768,1268
1512,Edna,817057,2261
1513,Pashka,837020,1945
1514,Hajymyrat,767019,1556
1515,Deng,797666,1441
1516,Chemena,756572,2238
1517,Pavel,696738,1587
1518,Pavel,868840,1967
1519,Gregoire,847950,1201
1520,Jerry,698046,1041
1521,Edna,828786,2059
1522,Georgy,898343,1601
1523,Jose,657230,1266
1524,Pavel,818176,2176
1525,Iosif,877194,2491
1526,Hodges,756516,2012
1527,Anya,657851,567
1528,Nikita,706643,692
1529,George,718321,2308
1530,Edna,677981,2265
1531,Nate,738646,1949
1532,Natalia,678250,1621
1533,Tan,848683,1143
1534,Nicholas,827212,1179
1535,Natalia,847120,2366
1536,Lizbeth,868146,1988
1537,Jose,889098,2218
1538,Lyudmila,798252,1249
1539,Lavrentiy,726973,2405
1540,Zachary,658223,1900
1541,Martin,678847,1258
1542,Lyudmila,818876,2008
1543,Aman,796954,1493
1544,Zachary,897637,856
1545,Tanya,747786,1097
1546,Harry,848647,2163
1547,Yuri,786648,1567
1548,George,779054,1277
1549,Frank,829099,1567
1550,Martin,876977,1042
1551,Nicholas,757852,2383
1552,Lavrentiy,816530,1521
1553,Kevin,657078,2429
1554,Martin,847247,676
1555,Konstantin,837631,734
1556,Alexander,737457,1152
1557,Martin,668039,1960
1558,Xing,728818,1589
1559,Sergei,718658,2337
1560,Gregoire,798476,2157
1561,Martin,837185,1647
1562,Deng,876931,2324
1563,James,858593,1684
1564,Xing,808089,1762
1565,Jerry,877072,795
1566,Rose,798851,949
1567,Kevin,797078,1879
1568,Jerry,847395,2046
1569,Lyudmila,678765,1070
1570,Carlos,766885,1590
1571,Nikita,797963,1267
1572,Matt,806617,526
1573,Zachary,698189,503
1574,Hodges,848524,2277
1575,Jose,897516,2315
1576,Natalia,787361,717
1577,Hajymyrat,818669,2424
1578,Sergei,657251,2148
1579,Imran,868249,2497
1580,Alexei,816768,1053
1581,Natalia,667185,2439
1582,Pashka,866643,1745
1583,Sergei,837214,1040
1584,Iosif,796738,1848
1585,Leonid,677055,810
1586,Wolfgang,778585,609
1587,Vladimir,756820,951
1588,Alexei,817521,589
1589,Brandon,817882,2348
1590,Yuri,888465,2025
1591,Edna,717973,1069
1592,Kamila,886974,747
1593,Pashka,887680,1768
1594,Vladimir,848319,1301
1595,Jose,778071,1277
1596,Pashka,768259,2474
1597,Johannes,888931,1728
1598,Nate,728497,843
1599,Frank,727420,2131
1600,Iosif,857411,1804
1601,Carlos,778629,2137
1602,Vladimir,886567,947
1603,Nate,886689,526
1604,Gregoire,797143,1136
1605,Alexei,707786,1798
1606,Hajymyrat,716620,2184
1607,Kamila,809021,954
1608,Alexander,707053,1994
1609,Nate,786883,2243
1610,Martin,719043,1321
1611,George,797553,2433
1612,Deng,726586,584
1613,Pashka,838723,1638
1614,George,716962,2212
1615,Iosif,657170,1949
1616,Sergei,678633,1122
1617,Hodges,897285,963
1618,Nikita,727119,2039
1619,Nikita,908993,1035
1620,Nikita,847344,2372
1621,Lavrentiy,696934,2158
1622,Tanya,696934,1956
1623,Martin,677888,2322
1624,Alexei,797215,2377
1625,Phillip,837745,1538
1626,Tanya,737743,1997
1627,George,817985,2351
1628,Kamila,728111,2060
1629,Brandon,678167,1281
1630,Vladimir,858020,2470
1631,James,678212,1361
1632,Lyudmila,856726,614
1633,Yuri,707966,1611
1634,Aman,867259,1584
1635,Zachary,888442,1786
1636,George,826980,1117
1637,Tanya,877821,1509
1638,Martin,867497,2441
1639,Aman,908724,2215
1640,Jose,676858,910
1641,Amir,906642,2212
1642,Amir,678868,1423
1643,Kevin,797142,1263
1644,Sergei,658043,1063
1645,Georgy,668893,894
1646,Johannes,886726,1869
1647,Rose,896673,746
1648,Frank,877284,2367
1649,Rose,728669,2444
1650,Vladimir,878136,688
1651,Martin,667419,1203
1652,Phillip,668494,1329
1653,Frank,808097,776
1654,Xing,718039,529
1655,Sergei,668126,1496
1656,Martin,657178,1788
1657,Natalia,737534,1329
1658,Carlos,866745,1845
1659,Hajymyrat,666792,604
1660,Gregoire,838292,1689
1661,Pavel,657891,883
1662,Frank,708831,1464
1663,Rose,698228,986
1664,Pashka,658360,1992
1665,Sergei,877143,2251
1666,Lyudmila,768475,1640
1667,Lizbeth,808620,611
1668,Frank,717535,2244
1669,Georgy,737072,1671
1670,Pashka,737938,558
1671,Carlos,858723,1405
1672,George,688115,1267
1673,Jerry,888193,1524
1674,Xing,706571,613
1675,Phillip,668448,1717
1676,Pashka,886821,2075
1677,Zachary,748227,665
1678,Alexei,778593,2361
1679,Elbrus,688912,970
1680,Hajymyrat,657974,899
1681,Tanya,896956,711
1682,Zachary,846566,1019
1683,Jerry,878556,1691
1684,Phillip,817948,1071
1685,Tan,806548,1081
1686,Zachary,876799,1581
1687,Johannes,696995,1840
1688,Vladimir,687693,1710
1689,Tan,718972,1850
1690,Johannes,718382,1647
1691,Chemena,678375,2188
1692,Brandon,668879,641
1693,Harry,826883,1866
1694,Martin,719091,1692
1695,Edna,666523,2247
1696,Edna,878457,1995
1697,Anya,746927,736
1698,Jerry,757098,1528
1699,Frank,658635,1886
1700,Imran,807711,934
1701,Lizbeth,847854,1287
1702,Lyudmila,788497,1724
1703,Lavrentiy,727119,644
1704,Hodges,767977,2107
1705,Hodges,717373,1831
1706,Tan,728381,1744
1707,George,878242,2186
1708,Frank,738514,1329
1709,Ann,908112,1353
1710,Lyudmila,908797,1678
1711,Konstantin,727933,1065
1712,Imran,658632,2237
1713,Nikita,798566,1088
1714,Alexander,856995,1836
1715,Xing,707657,1247
1716,Carlos,729044,1273
1717,Alexander,777862,1989
1718,Anya,697291,1974
1719,Carlos,888834,1335
1720,Nate,887096,576
1721,Aman,817491,1148
1722,Lizbeth,838879,1245
1723,Vladimir,908639,2206
1724,Brandon,736668,2385
1725,Edna,737644,2140
1726,Nate,728445,1179
1727,Carlos,847535,519
1728,Kevin,888790,845
1729,Anya,768654,774
1730,Lizbeth,817587,2327
1731,Martin,727271,1957
1732,Nicholas,896657,2206
1733,Johannes,767627,775
1734,Alexei,818616,770
1735,Carlos,657478,1973
1736,Konstantin,867448,1250
1737,Nate,908646,909
1738,Harry,758294,553
1739,Lizbeth,738778,2469
1740,Johannes,717242,2306
1741,James,878646,2249
1742,Amir,879026,715
1743,Ann,807030,510
1744,Iosif,866971,1929
1745,Edna,877518,2342
1746,Lavrentiy,847667,1320
1747,Lyudmila,718857,2374
1748,George,687152,2119
1749,Nikita,907896,775
1750,Martin,778668,1839
1751,Alexei,758840,1229
1752,Ann,726637,2495
1753,Wolfgang,736992,1260
1754,Pashka,808714,567
1755,Gregoire,826631,1463
1756,Pavel,717186,1742
1757,George,827437,781
1758,Iosif,887632,1214
1759,George,657798,1886
1760,Georgy,717147,1060
1761,Tanya,658062,1901
1762,Johannes,687820,583
1763,Phillip,898374,1371
1764,Nicholas,746812,776
1765,Alexei,787439,2247
1766,Kevin,828399,2140
1767,Hodges,747720,1835
1768,Imran,727441,1188
1769,Ann,798718,2293
1770,Vladimir,677835,2317
1771,Elbrus,848753,1115
1772,Georgy,896913,2264
1773,Tanya,878977,1732
1774,Nicholas,727113,896
1775,Natalia,848956,2073
1776,Aman,708821,1527
1777,Edna,657099,2175
1778,Chemena,829048,1800
1779,Hajymyrat,697522,2089
1780,Imran,807620,888
1781,Hodges,697956,1662
1782,Deng,827465,701
1783,Natalia,866592,1407
1784,Yuri,798669,1321
1785,Martin,748333,1634
1786,James,878997,1513
1787,Phillip,759062,859
1788,Hodges,848187,2063
1789,Hajymyrat,707047,988
1790,Phillip,886856,1730
1791,Xing,908917,1299
1792,Frank,726788,2327
1793,Sergei,677763,622
1794,Deng,846623,1162
1795,Tan,848460,2310
1796,Deng,657984,2313
1797,Frank,656998,1509
1798,George,877752,835
1799,Imran,788695,1258
1800,Imran,697650,951
1801,Phillip,686579,1268
1802,Tan,848849,1845
1803,Ann,767685,1357
1804,Nate,737194,1910
1805,Kevin,716943,1658
1806,Alexei,768698,706
1807,Chemena,818824,2126
1808,Leonid,738963,634
1809,Pashka,716877,1179
1810,Matt,827910,630
1811,Hajymyrat,807729,846
1812,Wolfgang,817261,1376
1813,Yuri,728233,1967
1814,Konstantin,657894,958
1815,Pavel,787149,2128
1816,Rose,678870,772
1817,Deng,717366,927
1818,Nikita,748339,700
1819,Kevin,836825,1797
1820,Pavel,686786,1528
1821,Martin,677731,2488
1822,Konstantin,756653,2166
1823,Nicholas,907276,1294
1824,Frank,718393,2298
1825,Zachary,846879,2043
1826,Lizbeth,759029,1717
1827,Alexei,667454,1181
1828,Pavel,788451,1894
1829,Zachary,698579,1771
1830,Harry,847872,1034
1831,Deng,838491,2060
1832,Lyudmila,788574,1146
1833,Hodges,676522,2097
1834,George,827192,2441
1835,Pavel,737718,2156
1836,Tan,718196,997
1837,Alexander,656664,2196
1838,Aman,668569,2101
1839,Georgy,708595,1077
1840,Wolfgang,667579,2010
1841,Phillip,816725,2061
1842,Vladimir,737186,669
1843,Pavel,747934,1687
1844,Ann,816624,676
1845,Georgy,908239,2464
1846,Tanya,748193,1556
1847,Kevin,848826,1960
1848,Carlos,858240,2384
1849,Jerry,807980,1994
1850,Gregoire,737019,951
1851,Nicholas,737858,648
1852,Kamila,708774,641
1853,Carlos,698985,842
1854,Johannes,677164,2470
1855,Lavrentiy,887383,1545
1856,Wolfgang,756919,1570
1857,Edna,868552,1480
1858,Hermann,846794,979
1859,Deng,667912,2215
1860,Hodges,887822,1687
1861,Ann,677449,1354
1862,Gregoire,677148,2297
1863,George,708192,2117
1864,Zachary,797290,2214
1865,Nikita,717597,2380
1866,Gregoire,767919,1377
1867,Elbrus,698556,2421
1868,Nicholas,799033,2212
1869,Nikita,747847,1360
